Date,^SSMI,ABBN.SW,NESN.SW,NOVN.SW,CFR.SW,ROG.SW,SREN.SW,SCMN.SW,UBSG.SW,ZURN.SW
1/10/2019,0.013,0.0085,0.0168,0.0147,-0.0018,0.0102,0.0145,0.0073,0.0101,0.0146
1/11/2019,0.003,-0.0194,0.0038,0.0051,0.0276,0.0002,0.0028,0.0031,0.0043,0.003
1/14/2019,-0.0077,-0.0095,-0.0036,-0.0165,-0.0119,-0.0102,0.0062,-0.0023,-0.0008,-0.002
1/15/2019,0.0073,0.0045,0.0067,0.019,-0.0003,0.0139,-0.0154,-0.0044,0.0015,-0.0013
1/16/2019,0.0055,-0.0034,-0.006,0.0041,0.006,0.0002,0.0064,0.0087,0.0304,0.0085
1/17/2019,0.0045,-0.0056,0.0098,0.0073,-0.0015,0.0004,0.0024,0.0095,-0.0056,0.0059
1/18/2019,0.0122,0.0215,0.0055,0.0088,0.0247,0.0048,0.014,0.0012,0.0176,0.0203
1/21/2019,-0.0014,0.0036,-0.0024,-0.0054,0.0078,-0.0019,0.0053,-0.0049,-0.0063,0.0019
1/22/2019,-0.005,-0.0099,0.0012,-0.002,-0.0049,-0.0035,-0.0023,-0.0037,-0.0322,-0.0067
1/23/2019,-0.001,-0.0092,0.0002,-0.0014,-0.0015,0.0052,-0.0013,0.0016,0.0004,-0.0042
1/24/2019,-0.0022,0.0018,0.005,-0.0183,0.0046,-0.0099,0.014,0.0008,-0.0008,0.0077
1/25/2019,-0.0017,0.0188,-0.0054,-0.0093,0.0078,-0.0014,-0.0092,-0.007,0,-0.0022
1/28/2019,-0.0073,-0.019,0.0021,-0.0155,-0.0089,-0.0063,0,0.0062,-0.0108,-0.0061
1/29/2019,0.0093,-0.0016,0.0162,0.016,-0.014,0.0108,0.0029,0.0068,0.0097,0.0045
1/30/2019,0.0028,0.0047,0.0116,-0.0009,0.0131,0.0031,-0.0002,-0.0025,0.0096,0.0006
1/31/2019,0.0004,-0.005,-0.0046,0.0107,-0.0096,0.0251,-0.0063,-0.0237,-0.0193,-0.0035
2/1/2019,0.003,0.0108,-0.0007,0.0083,0.007,-0.0036,0.0092,-0.0131,-0.0008,0.0061
2/4/2019,0.0017,0.0018,-0.0053,0.01,-0.0044,0.011,-0.001,-0.0243,-0.0098,0.0013
2/5/2019,0.0153,0.0206,0.0171,0.0122,0.0313,0.0097,0.0075,0.013,0.0233,0.0044
2/6/2019,-0.0008,0.0031,-0.0048,0.002,-0.0102,-0.0006,0.0006,-0.0022,0.0031,-0.0016
2/7/2019,-0.0118,-0.0167,-0.0078,-0.0108,-0.0249,-0.0067,-0.0077,-0.041,-0.0209,0.0057
2/8/2019,-0.0036,-0.0164,-0.0007,0.0014,-0.018,0.0067,-0.0021,-0.002,-0.0114,-0.0022
2/11/2019,0.0072,0.0045,0.0046,0.0025,0.0113,0.0067,0.0087,0.0083,0.0118,0.0057
2/12/2019,0.0065,0.0042,-0.0028,0.0056,0.029,0.0079,0.0014,-0.002,0.0066,0.0056
2/13/2019,0.004,0.007,0.0032,0.0018,0.0467,-0.0066,0.0045,0.0067,0.0108,0.0013
2/14/2019,-0.0023,0.0067,0.0158,-0.0034,-0.0232,0.0007,-0.0122,-0.0054,-0.021,-0.0069
2/15/2019,0.0108,0.0168,0.0117,0.0109,0.01,0.0068,0.0112,0.0002,0.0194,0.0134
2/18/2019,0.0027,-0.0028,0.0103,-0.0004,0.0061,0.0027,0.0006,0.0085,-0.0035,-0.0037
2/19/2019,-0.0012,0.0013,-0.0058,0,-0.0006,0.0047,-0.0004,0.002,-0.0081,0.0053
2/20/2019,0.0064,0.0148,0.0113,0.0071,0.0071,0.0076,0.0033,0.0049,-0.0272,0.0046
2/21/2019,0.0019,0.005,0.0134,-0.0004,0.0071,0.0013,0.0047,0.0072,-0.0125,0.004
2/22/2019,0.0016,0.0045,-0.0088,0.0024,0.0089,0.0005,0.0053,0.0039,0.002,0.0028
2/25/2019,0.0053,0.0059,0.0015,0.0037,0.0155,-0.0029,0,-0.0044,0.0133,0.007
2/26/2019,0.0067,0.0054,0.002,0.0039,0.0199,0.009,0.0034,0.0117,0.0076,0.0043
2/27/2019,-0.0052,-0.0098,-0.0126,-0.0017,-0.0094,-0.0029,-0.0004,0.0013,0.0008,-0.0033
2/28/2019,-0.0025,-0.0247,0.0027,-0.0039,0.0016,-0.0029,0.0008,-0.003,0.0047,0.0033
3/1/2019,0.0025,-0.0127,0.0049,0.0011,0.0122,-0.0013,0.0032,-0.0033,0.0004,-0.0024
3/4/2019,-0.0019,-0.0059,0.0026,0.0152,-0.0044,0.0025,-0.0065,0.0033,-0.0008,0.0012
3/5/2019,0.0005,0.0041,0.005,0.0096,-0.0403,0.0054,-0.0024,0.0026,-0.0127,-0.0021
3/6/2019,0.0004,-0.0015,0.0011,0.0013,-0.0125,0.005,-0.0008,-0.0004,0,0.003
3/7/2019,-0.0084,-0.0179,0.013,0.004,-0.0116,-0.0006,-0.0024,0.012,-0.0279,-0.0107
3/8/2019,-0.006,-0.0111,-0.0011,-0.0053,-0.0033,-0.007,-0.0078,0.0077,-0.0136,-0.0018
3/11/2019,0.0078,0.0118,0.0009,0.0093,-0.0017,0.0052,0.0076,-0.0006,0.0194,0.0052
3/12/2019,-0.001,-0.0016,0.0002,0.0002,-0.0087,-0.0041,-0.0029,0.0105,-0.0082,-0.0024
3/13/2019,0.006,0.006,0.0034,0.007,0.0078,0.0052,0.0041,0.0065,0.0127,0.0097
3/14/2019,0.01,0.0018,0.0141,0.0081,0.0025,0.0095,0.0099,0.0071,0.0049,0.0079
3/15/2019,0.0001,-0.0008,-0.0047,0.0078,0.0091,-0.0077,0.0094,-0.0002,-0.0126,0.0114
3/18/2019,0.0015,0.0134,0.0004,0.0013,-0.0061,-0.0053,-0.002,0.0008,0.0247,0.0059
3/19/2019,0.003,0.0069,0.0049,0.0034,0.02,-0.0018,-0.0028,0.0037,0.0143,0.0027
3/20/2019,-0.0066,-0.0144,-0.0013,-0.0047,-0.0153,0.0009,-0.0138,-0.0072,-0.0287,-0.016
3/21/2019,-0.001,-0.0091,0.0097,0.0009,-0.0047,-0.0015,-0.0092,0.0017,-0.0126,-0.0027
3/22/2019,-0.0143,-0.0348,-0.0122,-0.0015,-0.0182,-0.0028,-0.0068,0.0027,-0.0253,-0.0124
3/25/2019,-0.0015,-0.0046,0,-0.0026,0.0008,-0.0007,-0.0002,-0.0043,-0.0055,-0.0015
3/26/2019,0.009,0,0.0097,0.0176,0.0025,0.0146,-0.0012,0.0048,0.0004,0.0027
3/27/2019,0.0001,0.0005,-0.0036,-0.0017,-0.0023,-0.0072,0.0037,-0.0002,0.0122,-0.0006
3/28/2019,0.0016,0.0035,0.0059,0.0108,0.0045,0.0028,0.0017,0.0004,-0.0038,-0.0009
3/29/2019,0.0076,0.0145,-0.0032,0.0078,0.0181,0.0055,0.0035,0.0051,0.0142,0.0039
4/1/2019,0.0063,0.0148,-0.0037,0.0021,0.0134,0.0066,0.0096,0.0051,0.0172,0.0066
4/2/2019,-0.0002,0.0073,0.0019,-0.0124,-0.0008,0.002,0.0081,0.0087,0.0016,0.0018
4/3/2019,0.0035,0.0211,0.0061,-0.0038,-0.0049,-0.0053,0.007,-0.0067,0.0145,0.0066
4/4/2019,-0.0007,0.0025,-0.0012,-0.0032,0.0057,-0.0009,0,-0.0084,0.0092,-0.0057
4/5/2019,-0.0024,-0.002,0.0041,0.0006,-0.0115,0.0005,-0.004,-0.0089,-0.006,0.0139
4/8/2019,0.0006,0.0025,0.0005,0.0059,-0.0055,0.0016,0.0056,-0.003,-0.0032,-0.0079
4/9/2019,0.0036,-0.0051,0.0094,0.0117,-0.0275,0.002,-0.0036,0.0048,0.0008,-0.0009
4/10/2019,-0.0027,-0.0044,0.0052,-0.0308,0.0062,0.0029,-0.0018,0.0138,-0.0044,-0.0025
4/11/2019,-0.0007,0.0031,-0.0078,0.0005,0.0154,-0.012,0.0024,0.0002,0.0218,0.006
4/12/2019,-0.0068,0.0122,-0.0088,-0.0157,0.0122,-0.0221,-0.0018,-0.0092,0.0144,0.0009
4/15/2019,0.003,0.002,0.0137,0.0007,-0.0044,0.0091,0.0145,0.0122,0.0046,0.011
4/16/2019,0.0069,0.0148,0.0057,-0.0025,0.0156,0.0004,0.0123,0.0017,0.0096,0.0136
4/17/2019,0.0017,0.0528,0.002,-0.0266,0.0284,-0.0105,0.0059,-0.0032,0.0193,0.0052
4/18/2019,-0.0026,-0.0019,0.008,-0.022,0.0037,-0.0109,0.0015,0.0057,0.006,0.0046
4/23/2019,0.0066,-0.0019,0.0139,0.0115,0.0058,0.0173,0.0081,0.0089,-0.0034,-0.0052
4/24/2019,0.0021,-0.0005,-0.0003,0.0241,-0.0021,-0.0039,-0.0022,-0.0087,-0.0004,-0.0089
4/25/2019,0.004,-0.0067,0.001,0.0267,-0.0174,-0.0092,0.0047,0.0025,0.0122,0.0052
4/26/2019,0.0031,-0.001,0.0027,0.0075,-0.0051,0.007,-0.0014,0.0116,-0.003,0.0009
4/29/2019,0.0017,0.0043,-0.0006,0,-0.0013,0.0006,0.001,0.0031,0.0151,-0.0034
4/30/2019,0.003,-0.0033,0.006,0.0074,-0.0003,0.0078,-0.0018,-0.0101,-0.004,0.0012
5/2/2019,-0.0024,-0.0091,-0.0073,-0.0007,-0.0062,-0.0034,-0.0053,-0.0063,-0.0029,-0.0065
5/3/2019,-0.0004,-0.0034,-0.0015,0.0065,0.0016,0.006,-0.031,-0.0023,-0.0044,0.0043
5/6/2019,-0.0087,0.0032,0.0063,0.0004,-0.0119,-0.0048,-0.0197,-0.0028,-0.0074,-0.0118
5/7/2019,-0.0083,-0.0185,-0.0029,-0.0092,-0.0171,-0.0058,-0.015,0.0091,-0.0206,-0.0072
5/8/2019,0.0046,-0.0023,0.009,0.0068,0.0091,-0.0002,0.005,0.0025,0.0012,0.0031
5/9/2019,-0.0201,-0.0207,-0.0151,-0.0222,-0.0282,-0.0243,-0.0174,-0.0093,-0.0308,-0.0167
5/10/2019,0.0045,0.0112,0.0059,0.0055,0.007,-0.0075,0.0055,0.0002,-0.0004,0.0086
5/13/2019,-0.0116,-0.0235,-0.001,-0.0172,-0.0262,0,-0.0156,-0.0103,-0.0208,-0.0079
5/14/2019,0.0044,0.0019,0,0.0091,0.0069,0.0004,0.0091,0.006,0.0038,0.0063
5/15/2019,0.0081,0.0087,0.0132,0.0098,0.0029,0.0006,0.0134,0.0093,0,0.016
5/16/2019,0.0188,0.0184,0.0174,0.0188,0.015,0.0256,0.0246,0.018,0.0199,0.0225
5/17/2019,-0.0002,-0.0036,-0.0038,0.0031,0.028,0.0043,-0.0021,0.0048,-0.0021,-0.007
5/20/2019,-0.008,-0.0166,-0.0049,-0.014,0.0033,-0.0008,0.0068,0.0086,-0.0066,-0.0003
5/21/2019,0.0044,0.0081,-0.0048,0.0082,0.0133,0.0039,0.0061,0.0008,0.0058,0.0058
5/22/2019,0.0022,-0.0031,0.0061,0.0068,0.0054,0.0013,-0.0017,-0.0006,-0.0079,0.0006
5/23/2019,-0.0053,-0.0187,-0.0036,0.0062,-0.0121,0.008,-0.0047,-0.0041,-0.018,-0.0107
5/24/2019,0.0075,0.0008,-0.0032,0.0297,0.0065,0.0063,0.016,-0.0012,0.0004,0.0141
5/27/2019,0.0048,0.0032,0.0047,0.0145,0.008,0.0028,0.0063,0.0055,0.0038,0.0045
5/28/2019,-0.0033,-0.0011,-0.0076,-0.0007,0.004,-0.0115,0.007,0,-0.0063,0.0012
5/29/2019,-0.0145,-0.0187,-0.0038,-0.0176,-0.0153,-0.0182,-0.02,-0.0167,-0.0124,-0.0168
5/31/2019,-0.0019,-0.007,0.0121,-0.0095,-0.0043,-0.0034,0.0006,-0.001,-0.0095,-0.0025
6/3/2019,0.0082,0.0027,0.0188,0.0158,0.0051,0.0042,0.0019,0.0085,-0.0148,0.0022
6/4/2019,-0.0005,0.0175,-0.0213,-0.0063,0.0358,-0.0046,0.0129,0.0012,0.0213,0.0077
6/5/2019,0.0063,0.0029,0.0106,0.0037,0.0142,0.003,0.0039,0.0082,0.0026,0.003
6/6/2019,0.0024,0.0019,-0.0002,0.001,-0.0018,0.0169,0.0029,0.0057,-0.0026,0.0082
6/7/2019,0.0069,0.0132,0.0105,-0.0003,0.0107,0.0041,0.0182,0.0047,0.0004,0.0072
6/11/2019,0.0089,0.0135,-0.0016,0.0049,0.0161,0.014,-0.001,0.0014,0.0192,0.0066
6/12/2019,0.0024,-0.0036,0.0045,0.007,0.005,0.0071,0.0028,0.0048,-0.0106,0.0027
6/13/2019,0.0002,-0.0029,-0.0053,0.0073,-0.011,0.0042,-0.0006,0.0014,-0.0064,-0.0009
6/14/2019,-0.0014,-0.0208,0.0024,0.0046,0.0003,-0.0011,-0.0012,-0.0024,-0.0117,0.0012
6/17/2019,0.0004,-0.0008,0.001,0.003,0.0028,-0.0025,0.0022,-0.0028,-0.0013,0.0036
6/18/2019,0.0138,0.02,0.0073,0.0193,0.0216,0.0128,0.0068,0.0038,0.013,0.0077
6/19/2019,-0.0027,0.0029,-0.0114,-0.0052,0.0029,0.0005,0.001,-0.003,0.0094,-0.0035
6/20/2019,0.0017,0.0083,0.0091,0.0015,0.002,0.0059,-0.003,-0.0006,-0.0258,-0.0018
6/21/2019,-0.0056,0.0069,-0.0047,-0.0108,0.0076,-0.0125,0.0044,-0.0032,-0.0013,0.0024
6/24/2019,-0.0024,-0.0041,-0.0049,0.0011,0.0022,-0.0033,-0.0076,-0.0043,-0.0075,0.0009
6/25/2019,0,-0.0067,-0.0002,0.0075,-0.0075,0.0002,-0.0024,-0.0018,-0.0066,-0.0009
6/26/2019,-0.0062,0.0018,-0.009,-0.0209,-0.002,-0.0065,0.0008,-0.0041,0.0119,0
6/27/2019,0.0022,0.0057,0.0046,0.0021,0.0107,-0.0035,-0.0061,0.0004,0.013,-0.0021
6/28/2019,0.0039,0.0056,0.005,-0.0001,0.0017,0.004,0.0077,0.0037,0.0022,0.0015
7/1/2019,0.0072,0.0175,-0.0036,0.0119,-0.0034,0.0161,0.0016,-0.0033,0.0111,0.0079
7/2/2019,0.0051,0.0003,0.014,0.0052,0.0044,0.0005,0.0165,0.0037,0.0034,0.0116
7/3/2019,0.0045,-0.0113,0.002,0.0032,0.001,0.0078,0.0044,0.0077,0.0064,0.0055
7/4/2019,0,0.004,0.0023,-0.0033,0.0055,-0.002,-0.0025,-0.0004,0.0097,0.0014
7/5/2019,-0.0086,-0.0331,-0.0065,-0.0109,-0.0079,-0.0061,-0.0104,-0.0083,0.0038,-0.0078
7/8/2019,0.0014,-0.005,0.0131,0.0047,0.0072,-0.0092,0.002,-0.0041,-0.0054,0.0012
7/9/2019,-0.0033,-0.0231,-0.0023,0.007,-0.0177,-0.0014,-0.004,-0.0012,-0.008,0.0003
7/10/2019,-0.0024,-0.0022,-0.0016,-0.0051,0,-0.0024,-0.0257,-0.007,0.0076,-0.0072
7/11/2019,-0.0059,-0.0062,-0.0078,-0.0095,0.0153,-0.0178,-0.0008,-0.0023,0.0013,0.0015
7/12/2019,-0.0119,0.0041,-0.0053,-0.0266,-0.0063,-0.0302,-0.0118,0,0.0058,-0.0064
7/15/2019,0.0047,0.007,0.009,0.0072,-0.008,0.0059,-0.0004,0.001,-0.0058,0.0052
7/16/2019,0.0043,0.0056,-0.0051,0.003,0.0258,0.0068,0.0004,-0.0083,0.0087,-0.0023
7/17/2019,0.0092,-0.0059,0.0133,0.0185,0.013,0.0097,0.0058,0.0067,-0.0054,0.0098
7/18/2019,0.0068,-0.0113,0.0043,0.0306,0.0112,0.0094,0.0023,0.0035,-0.0059,0.0052
7/19/2019,-0.0073,0.0062,-0.0107,0.0026,-0.0079,-0.0244,-0.0025,-0.0037,-0.008,0.0006
7/22/2019,-0.0015,0.0011,0.0002,-0.0022,0.0028,0.0002,-0.0073,-0.0006,-0.0013,-0.0057
7/23/2019,0.0043,0.0155,0.0047,-0.0005,0.0063,-0.0025,-0.0015,-0.0017,0.0259,0.0035
7/24/2019,-0.0058,0.004,-0.0037,-0.0092,-0.0044,-0.0009,0.0002,-0.0054,-0.0404,-0.0003
7/25/2019,-0.0031,-0.0213,-0.0047,-0.002,-0.0012,0.0021,0.0019,0.0044,-0.0165,0.002
7/26/2019,0.0092,0.0064,0.0175,0.0112,0.0148,0.0191,0.0044,0.0089,-0.0088,-0.0009
7/29/2019,0.0003,-0.0132,0.0113,-0.0099,-0.0023,-0.0054,0.0056,0.0078,0.0035,0.0074
7/30/2019,-0.0081,0.0135,-0.0008,-0.0088,-0.0123,-0.0064,-0.0185,-0.0169,-0.0204,-0.0117
7/31/2019,0.0029,0.0067,0.0053,0.0079,-0.0054,0.0013,0.0129,0.0039,-0.0058,-0.0014
8/2/2019,-0.0117,-0.0259,-0.0044,-0.0121,-0.0345,0.0022,-0.0037,-0.0075,-0.0191,-0.0148
8/5/2019,-0.0211,-0.0291,-0.0223,-0.0154,-0.069,-0.0138,-0.0185,-0.0046,-0.012,-0.0177
8/6/2019,-0.0048,-0.0164,-0.0043,-0.0034,0.0005,-0.0036,-0.0091,-0.0019,-0.0159,-0.0117
8/7/2019,-0.0021,-0.0072,0.0138,-0.0295,0.0029,0.001,0.0083,0.0069,-0.0172,0.0015
8/8/2019,0.0226,0.016,0.0159,0.0331,0.0223,0.0257,0.0212,0.0118,0.0181,0.039
8/9/2019,-0.0002,-0.0077,0.0077,-0.0086,-0.0104,0.0087,0.0089,-0.0097,-0.0071,0.0064
8/12/2019,0.001,0.0301,0.0002,0.0081,-0.022,0.0004,0.0027,0.0042,-0.0144,0.0075
8/13/2019,0.0027,0.0143,-0.0011,-0.0037,0.0076,0.0077,0.0098,0.0095,-0.0048,0.0051
8/14/2019,-0.0163,-0.0187,-0.0021,-0.0117,-0.0338,-0.0182,-0.011,-0.0141,-0.0375,-0.0192
8/15/2019,-0.0023,-0.0064,0.004,-0.0131,-0.0103,-0.0015,-0.0002,-0.0143,0.0028,-0.0014
8/16/2019,0.0126,0.0109,0.0119,0.0122,0.0022,0.0157,0.0149,0.0294,0.0171,0.0072
8/19/2019,0.0099,0.0129,0.0122,0.0042,0.0172,0.0055,0.0071,0.0021,0.0123,0.0117
8/20/2019,-0.0056,-0.0082,-0.0103,-0.0028,0.0021,-0.0062,-0.0052,-0.0031,-0.0039,0.0023
8/21/2019,0.0079,0.0118,0.0081,0.0104,0.0241,0.0029,0.007,0.0041,0.0073,-0.0003
8/22/2019,-0.0043,-0.0016,-0.005,-0.0091,-0.0029,-0.007,-0.0014,-0.0126,0.0135,-0.0046
8/23/2019,-0.0062,-0.0093,-0.0037,-0.0048,-0.0107,-0.0002,-0.0077,-0.0079,-0.0091,-0.0083
8/26/2019,-0.003,-0.0033,0.0017,-0.0113,-0.0042,-0.0059,0.0012,0.0027,-0.0015,0.0026
8/27/2019,0.0072,0.0025,0.009,0.0212,0.0024,0.0057,-0.0034,0.0095,-0.001,-0.0032
8/28/2019,-0.0029,0.0014,0.002,-0.0068,-0.0058,-0.0052,-0.0079,0.0047,-0.0024,-0.0072
8/29/2019,0.0082,0.0202,0.0093,0.0027,0.0134,0.0009,0.0033,0.0086,0.0121,0.0147
8/30/2019,0.0058,0.011,0.0063,0.0131,0.0029,-0.0002,-0.0306,0.0059,0.0029,0.0068
9/2/2019,0.0029,-0.0016,0.0061,-0.0044,-0.0105,0.0107,0.0146,0.0026,-0.0014,0.0068
9/3/2019,-0.0073,-0.0121,-0.0066,-0.0055,-0.0259,-0.0094,0.0039,-0.0016,-0.0125,-0.0014
9/4/2019,0.0042,0.0073,0.0095,-0.0045,0.0243,0,0.0084,-0.0069,-0.0005,0.0107
9/5/2019,0.0089,0.0231,-0.0009,0.0051,0.026,0.0004,0.0156,-0.0024,0.0339,0.0199
9/6/2019,0.009,0.0076,0.0116,0.0081,0.01,0.0114,0.008,-0.0012,0.007,0.0052
9/9/2019,-0.0014,0.0132,-0.0214,-0.0041,0.0176,-0.0088,0.0163,-0.008,0.023,0.0114
9/10/2019,-0.0039,0.0161,-0.0164,-0.014,-0.0111,-0.0031,0.0054,-0.0058,0.0296,0.0123
9/11/2019,0.0078,0.0136,0.0044,0.0071,0.0237,0.0002,0.0058,0.0107,0.0132,0.009
9/12/2019,-0.0004,0.003,0.0046,0.0008,-0.0114,-0.0072,0.0034,0.0088,-0.0088,0.0074
9/13/2019,-0.0046,0.0069,-0.0344,-0.0153,0.0075,0.0159,-0.0019,-0.0039,0.0231,-0.0039
9/16/2019,-0.0078,-0.0035,-0.0095,-0.0094,-0.018,-0.0013,-0.0083,-0.0027,-0.0095,-0.0011
9/17/2019,0.0045,-0.001,0.0155,0.0006,-0.0045,0.0221,-0.0059,0,-0.0188,-0.0111
9/18/2019,0.0005,-0.0005,0.0004,-0.0014,-0.0379,0.0089,0.0049,-0.0027,0.0035,0.0056
9/19/2019,0.0045,-0.0015,0.0026,0.0012,0.0126,0.0051,0.0049,0.0047,0.014,0.009
9/20/2019,-0.0008,-0.0025,-0.009,0.0044,-0.0024,0.0072,-0.0034,0.0085,-0.0065,-0.0039
9/23/2019,-0.0059,-0.0189,0.0081,-0.0071,-0.0186,-0.0076,0.0039,-0.0043,-0.0186,-0.0016
9/24/2019,-0.0006,-0.0117,0.01,0.0005,-0.0044,0.0016,-0.0024,0,-0.0027,-0.0127
9/25/2019,-0.0077,-0.0161,-0.0134,-0.0089,-0.0132,-0.003,0.0005,-0.01,-0.0081,0.0101
9/26/2019,0.0096,0.0068,0.011,0.0137,0.0011,0.0148,0.0174,0.0092,0.0054,0.0071
9/27/2019,0.0027,0.0075,-0.0022,0.0032,0.0105,0.0066,-0.0024,0.0037,0.0094,0.0042
9/30/2019,0.004,0.0092,0.0054,0.0019,0.0025,0.0064,0.001,-0.0024,0.0062,-0.0016
10/1/2019,-0.0126,-0.0172,-0.0177,-0.011,-0.0232,-0.0088,-0.0029,0.0039,-0.0178,-0.0029
10/2/2019,-0.0198,-0.0397,-0.0106,-0.017,-0.0275,-0.0223,-0.016,-0.0057,-0.0306,-0.0167
10/3/2019,0.0003,-0.0188,0.0081,0.0055,-0.0081,0.0021,-0.0015,0,-0.0159,-0.0029
10/4/2019,0.0069,-0.0061,0.0068,0.0061,0.004,0.0139,-0.002,0.0153,-0.0014,0.0056
10/7/2019,0.0087,0,0.0089,0.009,0.0043,0.0092,0.0117,0.002,0.0038,0.013
10/8/2019,-0.0115,-0.01,-0.0065,-0.014,-0.0061,-0.0145,-0.0068,-0.005,-0.0118,-0.0108
10/9/2019,0.003,0.0014,0.0041,0.0034,0.0055,0.0056,0.002,-0.0002,-0.0024,0.004
10/10/2019,0.0074,0.0117,0,0.0047,0.0216,0.0037,0.0049,0.006,0.0207,0.0134
10/11/2019,0.0115,0.0191,-0.0071,0.015,0.0131,0.0071,0.0053,0.0111,0.0353,0.015
10/14/2019,-0.0053,0,-0.0068,-0.0085,0.0036,-0.0038,-0.022,-0.0067,-0.0032,-0.0075
10/15/2019,0.0084,0.0164,-0.0011,0.0043,0.011,0.0071,0.0157,0.0079,0.0148,0.0124
10/16/2019,-0.0016,0.0016,0.0011,0.0008,0.0057,-0.0158,-0.0068,-0.0028,0.0036,-0.0013
10/17/2019,-0.0024,-0.0005,-0.02,-0.003,0.007,0.0094,0.0024,-0.0064,-0.008,-0.0023
10/18/2019,-0.0044,0,-0.0081,-0.0073,-0.0172,0.0033,0.0034,0.0095,0,-0.0057
10/21/2019,0.0026,0.0273,-0.0107,-0.0043,0.0117,0.0003,0.0058,0.0008,0.023,0.0113
10/22/2019,0.0026,-0.0039,0.0047,0.0095,0.003,-0.0017,0,0.0086,0,-0.002
10/23/2019,0.0006,0.0342,0,-0.0056,0.0054,0.0002,-0.0048,0.0027,0.007,-0.0015
10/24/2019,0.0082,0.0324,0.0147,0.0105,-0.0073,0.006,0.0106,-0.0106,0.0082,0.0041
10/25/2019,0.0089,0.0178,0.0063,0.0061,0.0175,0.013,0.0024,-0.0012,0.0107,-0.0026
10/28/2019,0.0034,0.0067,-0.0021,-0.0005,0.0232,0.0007,0,-0.002,0.0165,-0.0005
10/29/2019,0.0025,-0.0038,0.0027,0.0089,-0.0016,-0.0005,-0.0034,-0.0099,0.0029,0.0013
10/30/2019,-0.0003,-0.0038,0.0106,-0.0097,0.0073,0.0069,0.0024,-0.0008,-0.0241,-0.0077
10/31/2019,-0.0034,-0.0111,-0.0051,-0.0081,0.0049,0.0005,-0.0082,0.0068,-0.0043,-0.0065
11/1/2019,0.0032,0.0043,-0.0027,0.0042,0.0115,0.0013,0.001,0.0067,0.0103,0.0008
11/4/2019,0.0082,0.0219,-0.0034,0.0105,0.0132,0.004,0.0034,0.0086,0.0297,0.0067
11/5/2019,-0.0062,0.0024,-0.0086,-0.0093,-0.0053,-0.0149,-0.001,-0.0023,0.0131,-0.0046
11/6/2019,0.0044,0.0084,0.0102,0.0046,-0.003,0.0064,0.0196,0.0144,0.0028,0.0013
11/7/2019,0.0008,0.0042,-0.0065,-0.0057,0.004,0.0003,0.015,-0.007,0.0161,0.0136
11/8/2019,-0.0017,-0.0005,-0.0004,0.012,-0.0588,0.0047,-0.0061,-0.0016,-0.0129,-0.0056
11/11/2019,-0.0004,-0.0023,0.0021,0.0071,-0.0228,0.0018,-0.0028,-0.0027,-0.0053,-0.0054
11/12/2019,0.0009,0.0097,-0.0054,0.0077,-0.006,0.0005,0,0.0066,0.0016,0.0036
11/13/2019,-0.0014,-0.0037,0.0083,-0.0008,-0.0019,-0.0007,-0.0052,-0.0066,-0.0214,-0.0082
11/14/2019,-0.0064,-0.0005,-0.0108,-0.0058,0.0003,-0.0132,-0.0009,-0.0098,-0.0062,0.0003
11/15/2019,0.0075,0.0138,0.0052,0.0054,0.0181,0.0069,0.0033,0.0028,0.0104,0.0106
11/18/2019,0.0036,-0.0055,0.0025,0.0056,0.0137,0.0128,0.0014,0.009,-0.0054,-0.0003
11/19/2019,0.0018,-0.0041,-0.0023,0.0001,0.004,0.0068,0.0038,0.0023,-0.0029,0.0038
11/20/2019,0.0019,-0.0023,0.0021,0.0073,0.0072,0.0028,-0.0014,0.0039,-0.0013,-0.0028
11/21/2019,-0.0046,-0.0046,-0.0104,-0.0031,-0.012,0.0003,-0.0057,-0.0086,-0.0054,-0.0044
11/22/2019,0.003,0.0056,-0.0012,0.0022,0.0099,-0.0028,0.0005,0.0035,0.0195,0.0072
11/25/2019,0.0095,0.0083,0.0108,0.0117,0.0139,0.0117,0,0.0074,0.0115,0.0041
11/26/2019,0.0037,0.0041,-0.0021,0.0072,-0.0058,0.013,0.0052,0.0008,-0.0106,-0.0028
11/27/2019,0.0021,0.0023,0.0036,0.0064,0.0128,-0.0047,0.0038,0.0046,0.0053,0.0025
11/28/2019,0,-0.0027,-0.0008,0.0027,-0.0042,0.0029,0.0061,-0.0039,-0.002,0
11/29/2019,-0.0034,-0.0032,-0.0037,-0.003,-0.0076,-0.0026,0.0074,-0.0015,-0.0066,-0.0028
12/2/2019,-0.0139,-0.0092,-0.0134,-0.0182,-0.0151,-0.0157,-0.0168,-0.0179,-0.0095,-0.0123
12/3/2019,-0.0112,-0.0102,-0.009,-0.0106,-0.0194,-0.0113,-0.0118,0.0039,-0.0279,-0.0112
12/4/2019,0.0099,0.0235,0.0063,0.0079,0.0046,0.0106,0.0123,0.0152,0.0128,0.0196
12/5/2019,0.0028,0.0073,0.0027,0.0031,-0.0027,0.0043,-0.0071,-0.0015,-0.0025,0.0031
12/6/2019,0.0096,0.0094,0.0132,0.0092,0.0207,0.0028,0.0298,0.0042,0.0126,0.0112
12/9/2019,-0.0028,-0.0013,-0.0002,-0.0011,-0.0032,-0.0064,-0.0074,0.005,-0.0013,-0.002
